,Route_Name,Route_Link,Bus_Name,Bus_Type,Departure,Duration,Reach,Star_Ratings,Price,Seat_Availability
1073,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:59:00,06h 31m,06:30:00,4.0,449.0,34
1074,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:59:00,06h 26m,06:25:00,3.2,450.0,35
1075,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),01:10:00,04h 35m,05:45:00,3.8,400.0,31
1076,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Pooja Travels (Nagpur),Mercedes Benz A/C Sleeper (2+1),19:00:00,04h 00m,23:00:00,3.5,1300.0,12
1077,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Shree Savariya Travels & Transport,A/C Sleeper (2+1),19:00:00,04h 00m,23:00:00,3.3,899.0,12
1078,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Dwaraka Travels,Non AC Seater (2+2),23:50:00,05h 10m,05:00:00,3.8,550.0,18
1079,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SBT,Non A/C Seater / Sleeper (2+1),23:50:00,06h 25m,06:15:00,4.4,2222.0,32
1080,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Dwaraka Travels,AC Sleeper (2+1),23:55:00,05h 35m,05:30:00,3.6,800.0,18
1081,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,VEGA BUS,NON AC Seater / Sleeper 2+1,23:55:00,05h 35m,05:30:00,3.7,2375.0,2
1082,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,K.R TOURS & TRAVELS,A/C Sleeper (2+1),23:57:00,05h 03m,05:00:00,3.8,699.0,23
1083,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,A/C Sleeper (2+1),23:59:00,05h 31m,05:30:00,3.6,800.0,22
1084,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Vasavi travels,A/C Sleeper (2+1),23:59:00,06h 36m,06:35:00,3.8,800.0,26
1085,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,PRL BUS,A/C Sleeper (2+1),23:59:00,05h 31m,05:30:00,3.0,850.0,30
1086,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,DK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),23:59:00,06h 01m,06:00:00,4.5,599.0,32
1087,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,ORM Tours and Travels,A/C Sleeper (2+1),23:59:00,06h 11m,06:10:00,3.2,999.0,22
1088,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),00:30:00,04h 50m,05:20:00,3.6,690.0,32
1089,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,MAAHI METRO TOURS AND TRAVELS,A/C Sleeper (2+1),01:20:00,04h 10m,05:30:00,4.0,600.0,20
1090,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,AL-JBR Travels,A/C Sleeper (2+1),01:30:00,04h 00m,05:30:00,3.4,950.0,23
1091,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),03:20:00,04h 20m,07:40:00,4.6,833.0,12
1092,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),19:30:00,02h 15m,21:45:00,2.5,990.0,25
1093,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:45:00,03h 20m,23:05:00,2.8,800.0,24
1094,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Geetha Bus Travels,NON A/C Sleeper (2+1),23:59:00,06h 11m,06:10:00,2.9,600.0,22
1095,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Srinivasa Travels,A/C Sleeper (2+1),23:59:00,05h 01m,05:00:00,2.7,800.0,36
1096,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Srinivasa Travels,NON A/C Executive (2+1),23:59:00,04h 41m,04:40:00,2.7,550.0,12
1097,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00:00,08h 15m,03:15:00,2.7,467.0,25
1098,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45:00,07h 45m,03:30:00,3.8,467.0,23
1099,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4585,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00:00,09h 00m,05:00:00,3.9,467.0,19
1100,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5939,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10:00,07h 40m,03:50:00,4.1,464.0,33
1101,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5999,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20:00,07h 40m,04:00:00,3.8,467.0,21
1102,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 48021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40:00,07h 15m,03:55:00,3.6,467.0,32
1103,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50:00,08h 40m,05:30:00,3.9,467.0,16
1104,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5970,INDRA(A.C. Seater),21:00:00,08h 00m,05:00:00,2.5,565.0,37
1105,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5988,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20:00,07h 25m,04:45:00,4.0,464.0,29
1106,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5945,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20:00,07h 40m,05:00:00,3.7,467.0,22
1107,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4589,INDRA(A.C. Seater),21:30:00,08h 00m,05:30:00,3.2,565.0,28
1108,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5998,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45:00,07h 15m,05:00:00,4.0,467.0,13
1109,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4591,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,07h 55m,05:55:00,3.9,467.0,23
1110,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Raja Buses,NON AC Seater / Sleeper 2+1,21:00:00,07h 50m,04:50:00,4.5,500.0,20
1111,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30:00,07h 20m,04:50:00,4.6,499.0,22
1112,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30:00,08h 00m,05:30:00,4.1,500.0,25
1113,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kaveri Travels,A/C Sleeper (2+1),21:30:00,07h 30m,05:00:00,3.6,649.0,15
1114,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,A/C Sleeper (2+1),21:30:00,08h 00m,05:30:00,4.0,750.0,22
1115,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,JOSH BUS,Non A/C Seater / Sleeper (2+1),20:45:00,08h 05m,04:50:00,4.1,500.0,21
1116,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:15:00,08h 45m,05:00:00,3.6,550.0,34
1117,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Raja Buses,NON AC Seater / Sleeper 2+1,20:50:00,08h 00m,04:50:00,4.4,400.0,23
1118,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:30:00,08h 00m,05:30:00,4.1,540.0,21
1119,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SMKAT Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),20:50:00,07h 10m,04:00:00,3.9,790.0,20
1120,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Anish Travels,Non A/C Seater / Sleeper (2+1),22:40:00,05h 50m,04:30:00,4.7,400.0,35
1121,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30:00,08h 00m,05:30:00,3.2,450.0,22
1122,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),21:30:00,08h 15m,05:45:00,4.2,495.0,22
1123,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SLVR Travels,Non A/C Seater / Sleeper (2+1),23:00:00,06h 15m,05:15:00,3.6,450.0,29
1124,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30:00,06h 30m,04:00:00,3.1,399.0,25
1125,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45:00,07h 40m,05:25:00,3.6,455.0,38
1126,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),22:30:00,07h 00m,05:30:00,4.4,2900.0,22
1127,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),22:50:00,05h 40m,04:30:00,3.1,428.0,32
1128,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00:00,05h 30m,04:30:00,1.0,3000.0,31
1129,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Anish Travels,NON A/C Sleeper (2+1),21:30:00,07h 00m,04:30:00,4.7,600.0,24
1130,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30:00,08h 00m,05:30:00,4.0,405.0,24
1131,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30:00,07h 30m,05:00:00,4.0,550.0,35
1132,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:05:00,07h 15m,05:20:00,3.0,455.0,31
1133,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:00:00,08h 00m,06:00:00,2.7,500.0,22
1134,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Anish Travels,NON A/C Sleeper (2+1),23:00:00,06h 00m,05:00:00,4.7,3000.0,30
1135,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00:00,05h 15m,04:15:00,1.0,750.0,31
1136,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Harikrishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00:00,06h 30m,04:30:00,1.0,1200.0,29
1137,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Harikrishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00:00,07h 00m,04:00:00,1.0,1290.0,6
1138,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3067,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30:00,08h 20m,22:50:00,2.9,574.0,33
1139,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15:00,08h 46m,00:01:00,3.6,605.0,30
1140,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45:00,09h 00m,00:45:00,3.6,605.0,31
1141,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3492,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:00:00,07h 00m,23:00:00,3.6,929.0,39
1142,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3466,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30:00,08h 35m,01:05:00,3.6,605.0,33
1143,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 27299,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:45:00,09h 30m,02:15:00,3.9,579.0,37
1144,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 2972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00:00,09h 15m,02:15:00,3.9,605.0,33
1145,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15:00,08h 25m,01:40:00,3.9,605.0,33
1146,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30:00,09h 00m,02:30:00,3.9,579.0,35
1147,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3135,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45:00,08h 45m,02:30:00,3.9,574.0,33
1148,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3071,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00:00,09h 15m,03:15:00,3.9,605.0,32
1149,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15:00,08h 15m,02:30:00,1.6,605.0,33
1150,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 2925,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30:00,08h 50m,03:20:00,4.4,574.0,33
1151,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3137,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45:00,09h 05m,03:50:00,3.9,605.0,33
1152,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:45:00,06h 40m,01:25:00,4.4,929.0,41
1153,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15:00,09h 20m,04:35:00,4.3,605.0,33
1154,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3637,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30:00,08h 06m,03:36:00,4.4,605.0,33
1155,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3017,INDRA(A.C. Seater),20:00:00,07h 45m,03:45:00,3.8,732.0,27
1156,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 46390,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30:00,09h 30m,06:00:00,3.9,605.0,33
1157,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3091,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30:00,08h 30m,05:00:00,4.6,574.0,34
1158,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3772,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:31:00,08h 35m,05:06:00,3.9,605.0,33
1159,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 2968,INDRA(A.C. Seater),20:40:00,07h 50m,04:30:00,3.1,694.0,35
1160,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 43481,INDRA(A.C. Seater),21:00:00,08h 00m,05:00:00,3.9,732.0,37
1161,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3840,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10:00,08h 20m,05:30:00,3.1,605.0,33
1162,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4058,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20:00,08h 35m,05:55:00,3.8,616.0,33
1163,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 77201,INDRA(A.C. Seater),21:20:00,07h 00m,04:20:00,4.3,732.0,34
1164,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3139,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20:00,07h 40m,05:00:00,4.5,574.0,33
1165,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4280,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30:00,07h 10m,04:40:00,3.2,574.0,34
1166,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4625,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45:00,08h 10m,05:55:00,3.2,574.0,34
1167,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 9200,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,08h 00m,06:00:00,4.3,605.0,33
1168,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3257,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00:00,07h 25m,05:25:00,3.5,579.0,35
1169,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3938,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00:00,07h 10m,05:10:00,4.6,837.0,44
1170,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30:00,07h 25m,05:55:00,4.2,605.0,33
1171,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3455,INDRA(A.C. Seater),22:30:00,07h 20m,05:50:00,3.9,732.0,33
1172,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 96423,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:35:00,08h 25m,07:00:00,3.9,549.0,36
1173,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 5047,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45:00,08h 15m,07:00:00,3.9,605.0,33
1174,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 9458,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00:00,08h 00m,07:00:00,1.9,605.0,33
1175,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4040,STAR LINER(NON-AC SLEEPER 2+1),23:00:00,06h 25m,05:25:00,3.9,784.0,26
1176,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3494,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15:00,07h 55m,07:10:00,4.2,605.0,32
1177,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 9370,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30:00,06h 45m,06:15:00,4.0,837.0,44
1178,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 6373,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45:00,08h 45m,08:30:00,3.9,605.0,33
1179,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4495,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55:00,07h 30m,07:25:00,4.4,605.0,33
1180,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),21:00:00,07h 45m,04:45:00,4.2,427.0,18
1181,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),20:45:00,07h 45m,04:30:00,4.1,472.0,26
1182,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:20:00,08h 51m,07:11:00,4.4,450.0,17
1183,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),23:30:00,07h 45m,07:15:00,4.3,427.0,24
1184,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),21:45:00,08h 45m,06:30:00,4.6,427.0,14
1185,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45:00,07h 25m,07:10:00,4.4,359.0,29
1186,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Prathap Travels,Non A/C Seater / Sleeper (2+1),21:15:00,07h 40m,04:55:00,4.8,450.0,27
1187,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Sleeper (2+1),22:00:00,08h 00m,06:00:00,4.3,720.0,16
1188,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),21:15:00,07h 55m,05:10:00,4.4,477.0,19
1189,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Yolo Bus,A/C Sleeper (2+1),22:35:00,08h 05m,06:40:00,4.3,520.0,17
1190,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:00:00,08h 30m,05:30:00,4.0,450.0,27
1191,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),23:30:00,07h 25m,06:55:00,4.4,513.0,18
1192,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),23:00:00,07h 55m,06:55:00,4.4,584.0,26
1193,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SREE PAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),20:30:00,08h 05m,04:35:00,4.3,450.0,20
1194,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:35:00,08h 25m,06:00:00,4.2,450.0,28
1195,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,A/C Seater / Sleeper (2+1),23:00:00,07h 30m,06:30:00,4.1,550.0,30
1196,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30:00,07h 15m,05:45:00,4.2,450.0,27
1197,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IntrCity SmartBus,AC Sleeper (2+1),23:15:00,07h 25m,06:40:00,4.6,559.0,24
